Distance,RSSI
89.22232189837965,-120.65700141756776
73.0942223308982,-118.85591961800071
75.24457930263985,-119.11783672245136
69.70108360259974,-118.42653440181277
78.1551232347785,-119.46066718648305
47.587915592820224,-114.97908317849226
91.95572952898664,-120.9295910999079
93.10371495755597,-121.0416659932358
43.74835070449121,-114.21915522706476
85.68111609436637,-120.29116257325492
70.4945622555161,-118.52878903636855
92.45847961458776,-120.97884453110109
97.06006238543416,-121.41759595572614
35.400676623986044,-112.30659268887939
91.78643511415503,-120.91294503564245
87.9894955254801,-120.53131339748171
74.97261198848713,-119.08512712560491
38.724647187714815,-113.11729154975745
89.96377334793817,-120.73175956550517
47.43530604304973,-114.95006768403044
46.636538978281195,-114.79665948655827
41.12768718306063,-113.66114536308952
90.57100210589331,-120.79252697751616
88.3673256123035,-120.57001977984291
86.23053163354952,-120.34890230423167
90.65875942873744,-120.80127543575227
74.05921557573822,-118.97439762167912
64.64362569822097,-117.74608688460108
73.69133458716679,-118.92941375560119
51.894883213840444,-115.76174259025237
83.50547837013605,-120.05882352044657
63.537721034704276,-117.59021015790319
43.125021388436615,-114.08952210867076
73.23353468291695,-118.87312010257529
67.06277363939002,-118.07796761720397
91.11549406721619,-120.84667065684232
21.946695336383634,-107.98763018460572
66.15952430879695,-117.95547355855228
50.5382852236832,-115.52245862439995
74.30139699459211,-119.003889350311
47.09869639345048,-114.88573702605026
47.27741630702377,-114.91994985781216
66.66021276268377,-118.02357944648318
94.94567852100192,-121.21863639214104
98.55890381993095,-121.55602616382944
46.40251006399472,-114.75121483133205
40.23075776062136,-113.46196300535425
60.96862394430016,-117.21736515789487
85.62874842701063,-120.28563978346719
95.14323151355022,-121.23741245932709
91.02881946375933,-120.83807351839127
93.95350193935604,-121.1237420030721
89.46661950774798,-120.68170155977421
97.76754704714439,-121.48320233616025
93.21142809975477,-121.05211074761024
93.26925574069759,-121.05771321424149
71.35519021897092,-118.63840399937956
64.1818066237635,-117.68132048421631
7.9188419427947565,-98.77931501397454
79.61712729312973,-119.6280874537251
32.59515442005017,-111.56073547182334
83.60965181103326,-120.07008560894991
87.41497331732462,-120.4721374306632
64.48517633430383,-117.72391792877434
89.10630231858485,-120.6452473567818
59.5951211168654,-117.0115348805914
11.68083026511547,-102.29060541528585
28.829023718981592,-110.45161483802002
69.18054149714962,-118.35881848694996
82.28765975509958,-119.92611417437746
69.89047055876732,-118.4510458420375
14.48067149789635,-104.23155717028318
95.79441038505209,-121.29902768901584
79.30278897144049,-119.59235217195709
59.92646488202349,-117.06162028791411
96.65368268792898,-121.3796950276774
70.62423600210992,-118.54539044553732
44.59634545557386,-114.39257701645738
82.44274624616445,-119.94312314266068
78.77452014174699,-119.53197612006872
93.74294747193215,-121.10347515428182
95.26292084569323,-121.24876915964433
75.97907007755911,-119.20558683620044
82.40705409882872,-119.93921147544393
77.01022092305269,-119.3273582613001
95.77447979536534,-121.29714805710881
27.989802300322445,-110.18474866383751
83.32374315890307,-120.03914262879007
47.407007788985034,-114.94467710825296
56.24179394343178,-116.48838281062143
71.78951913033265,-118.69322190174412
51.76292937709645,-115.7387441777667
50.41575475386788,-115.50053066337131
57.51631859374251,-116.69080665862984
5.991292777682065,-96.25957947192379
75.13953708814117,-119.10521729610684
53.66258763493218,-116.0643216834114
86.17098555285503,-120.3426622299809
36.11506954321949,-112.48707205425984
86.02452817902555,-120.3272960060934
96.26734618306551,-121.34351537448202
60.37993606809898,-117.12971927634686
89.10670577783529,-120.64528825815776
23.102256779331025,-108.45116383944637
41.43853793497673,-113.72916419769878
98.11974983918296,-121.51568597184388
72.5655077507707,-118.79034113964323
87.5085922464118,-120.48180668604968
51.279256555874184,-115.65393996004917
70.50185772793121,-118.52972384556517
80.77051071150137,-119.758011022157
76.83289843405836,-119.30653428907974
30.01653351900915,-110.816251329014
78.26013368477552,-119.47279635735674
43.51413391278262,-114.17066333407428
68.14569207856026,-118.22267103619285
33.87120684174958,-111.9076301365388
73.06203692547696,-118.85194111936096
45.41597649194938,-114.55709223390406
15.790194180827518,-105.01361157307412
44.76364672400893,-114.42640174040866
53.99476772920094,-116.12006706814483
89.90409550251567,-120.72576528304026
42.8183873079604,-114.02506254931527
29.302602200446515,-110.5988009185274
91.91016246272734,-120.9251136828843
72.97601273481759,-118.84129889861083
44.06917468165311,-114.28515845833093
53.318032470643224,-116.00613376833908
27.9938741612282,-110.18606270558027
60.712552949441125,-117.17934488145258
42.96526160001377,-114.05599535668452
37.71578668266613,-112.87883413174745
40.753783929439905,-113.57864530238007
42.76334043749869,-114.01344192970183
94.54209023403159,-121.18015633836768
83.22624251525632,-120.02856616286459
65.24585300528358,-117.82985277787645
61.803321537120205,-117.34019795929302
65.85411381705681,-117.91367670695792
82.51399283369504,-119.95092632354127
24.950138200349006,-109.14626965581628
81.34677727208667,-119.82223150409422
78.6879020005573,-119.5220378769259
69.99925265369802,-118.4650949689858
46.417565767427085,-114.75414529794821
22.973805436465614,-108.40079730612119
64.50118864831471,-117.72616071530149
46.62083159929252,-114.79361651283344
57.620621208984666,-116.70717325139333
80.24948513325427,-119.69955107871976
89.24947794490707,-120.65975041659368
90.49589191229917,-120.78503256669148
40.877437344579505,-113.60601234040483
86.5109598752866,-120.37823169941885
64.23206121134625,-117.68839084296246
89.18547900104545,-120.65327048341743
45.04057204968533,-114.48211325358105
58.637833738754466,-116.86525286979841
95.99848221063668,-121.31825100683758
46.997100517138136,-114.86623033225808
46.82593566553459,-114.83327063388043
83.27231141342683,-120.03356506934958
55.8147604638277,-116.41953273759884
27.40198969918241,-109.99301983402242
52.26563205884584,-115.82604928128842
49.37362455798316,-115.31184839464717
94.89929877764372,-121.21422265078385
8.61903396830215,-99.54469090030713
62.82589123387423,-117.48843626909846
82.00864857018055,-119.89543300785596
36.23373387196238,-112.5167044568594
45.66598818653797,-114.60668366788332
13.885942734298213,-103.85271987412098
83.12668979940615,-120.0177543045582
83.83547563730846,-120.09445109911186
63.56513132921131,-117.59410631135671
